"Ma","CO2"
23.8978,565.13
23.8986,571.28
23.8991,548.36
23.8995,534.61
23.9002,539.82
23.9008,536.55
23.9017,537.85
23.9026,547.72
23.904,552.68
23.9052,531.7
23.9064,533.32
23.9074,564.81
23.9083,555.36
23.9093,557.72
23.91,595.74
23.9106,572.34
23.9116,532.36
23.9128,561.43
23.9137,571.64
23.9147,557.38
23.9159,578.21
23.9167,571.64
23.9174,547.74
23.9185,541.47
23.9195,553.72
23.9206,530.12
23.9219,550.39
23.9233,559.42
23.9245,556.39
23.9259,535.28
23.9273,534.32
23.9284,551.38
23.9295,550.73
23.9307,543.13
23.9321,569.96
23.9331,579.27
23.9345,544.44
23.9361,534.64
23.9375,568.25
23.9384,527.56
23.9395,521.83
23.9405,522.14
23.9415,529.49
23.9424,524.05
23.9434,537.26
23.9446,539.86
23.9461,558.44
23.9473,573.75
23.9486,551.75
23.95,546.44
23.9513,563.17
23.9523,556.77
23.9536,527.27
23.9549,540.85
23.9562,567.59
23.9573,549.76
23.9587,552.42
23.96,584.88
23.9613,571.7
23.9624,559.46
23.9643,554.77
23.9662,543.82
23.9679,543.82
23.9698,537.61
23.9717,530.5
23.9731,536.96
23.9745,570.35
23.9758,556.12
23.9771,561.5
23.9784,581.05
23.9794,583.85
23.9802,572.76
23.9811,571.39
23.9822,584.55
23.9834,583.15
23.9848,579.34
23.986,585.6
23.9874,600.12
23.9884,599.78
23.9896,604.08
23.9905,605.52
23.9917,608.42
23.9927,575.88
23.9939,577.6
23.9949,546.49
23.996,572.09
23.9972,538.95
23.9982,573.47
23.9994,583.88
24.0004,595.16
24.0016,588.43
24.0025,603.73
24.0037,603.02
24.0047,586.33
24.0059,618.81
24.0069,593.03
24.008,628.39
24.0091,608.08
24.0102,608.8
24.0111,606.63
24.0139,608.8
24.0169,604.47
24.0202,596.6
24.0236,584.25
24.0269,579.72
24.029,591.64
24.0309,563.59
24.0326,578.34
24.0349,571.45
24.0377,569.74
24.0401,562.26
24.0424,554.51
24.0444,559.56
24.0464,594.85
24.0481,571.12
24.0498,589.21
24.052,602.72
24.0541,605.96
24.0555,600.57
24.0573,647.35
24.0588,609.23
24.0603,637.51
24.0622,593.81
24.0643,595.59
24.0667,575.61
24.0695,565.69
24.0716,563.64
24.0738,589.58
24.0763,581.53
24.0779,601.67
24.0799,662.69
24.0821,631.06
24.084,640.16
24.0863,623.37
24.0903,620.83
24.0941,599.54
24.098,607.47
24.1018,607.82
24.1052,606.03
24.1074,609.65
24.1097,591.75
24.1115,584.35
24.1144,579.83
24.1171,588.23
24.1196,563.36
24.1216,594.95
24.1239,605.69
24.1256,612.01
24.1268,602.45
24.1282,583.33
24.1305,555.96
24.1327,569.86
24.1351,561.69
24.1384,581.24
24.1414,594.26
24.1437,613.3
24.1462,606.8
24.1482,582.67
24.1497,569.88
24.1511,594.99
24.1528,579.88
24.1553,556.66
24.1575,582.68
24.1603,598.56
24.163,579.89
24.1654,583.72
24.1673,610.08
24.1691,590.05
24.1709,590.05
24.1729,592.18
24.1751,606.47
24.1776,580.6
24.1801,579.57
24.1818,558.71
24.1837,571.96
24.1851,564.12
24.1858,564.8
24.1868,583.06
24.1887,601.1
24.1902,591.13
24.1918,596.82
24.1941,637.04
24.1963,646.86
24.1982,657.49
24.2003,678.47
24.2023,658.15
24.2041,664.2
24.2059,656.15
24.2072,654.82
24.2088,660.83
24.2107,695.13
24.2125,679.87
24.215,693.04
24.2178,668.95
24.2202,660.19
24.2227,611.51
24.2249,610.89
24.2262,589.76
24.2281,599.36
24.2304,591.88
24.2323,619.72
24.2348,618.47
24.2372,626.12
24.2389,614.05
24.2402,624.21
24.242,617.21
24.2441,584.17
24.2465,594.4
24.2503,597.61
24.2539,580.35
24.2584,559.47
24.263,579.32
24.2684,571.39
24.2726,559.49
24.2778,579.34
24.282,585.61
24.2854,594.79
24.2878,582.13
24.29,600.86
24.2917,595.16
24.2931,600.87
24.2948,601.23
24.2966,600.16
24.298,568.68
24.2992,574.86
24.3004,565.61
24.3015,566.98
24.3025,593.75
24.3039,604.12
24.3051,600.88
24.3065,601.97
24.3077,599.81
24.3093,597.67
24.3106,596.97
24.3119,583.2
24.3133,607
24.3148,603.05
24.3159,597.32
24.317,605.57
24.3182,603.05
24.319,581.82
24.3199,586.02
24.3205,575.93
24.3213,567.35
24.3222,587.42
24.3236,652.32
24.3247,655.65
24.3259,634.62
24.3274,682.1
24.3289,647.04
24.3308,610.66
24.3325,598.41
24.3343,608.12
24.3361,610.66
24.3377,620.51
24.3386,594.15
24.3398,600.57
24.3408,622.43
24.3416,594.15
24.3427,615.44
24.3436,641.81
24.3444,610.3
24.3457,613.56
24.3471,637.89
24.3481,609.23
24.3491,583.94
24.3501,589.23
24.3507,590.27
24.3511,597.73
24.352,586.06
24.3529,586.41
24.3538,606.7
24.3548,583.26
24.3561,579.43
24.3571,571.49
24.3585,599.16
24.3599,574.24
24.3615,563.99
24.3628,566.03
24.3646,580.83
24.366,570.81
24.3675,585.73
24.3683,619.9
24.3701,607.07
24.3712,623.73
24.3726,604.92
24.374,595.63
24.3757,572.55
24.3768,575.65
24.3779,566.39
24.3793,571.52
24.3807,546.61
24.3819,560.3
24.3838,553.92
24.3862,545.63
24.3884,548.93
24.3905,581.21
24.3931,562
24.3951,566.42
24.3965,564.03
24.3979,555.94
24.3995,559.64
24.4009,583.31
24.4023,560.33
24.4042,578.8
24.4062,562.35
24.4082,545.65
24.4102,543.68
24.412,553.28
24.4139,559.32
24.4159,587.88
24.4182,609.68
24.4211,618.71
24.4239,602.82
24.4268,602.47
24.4295,584.4
24.4324,583.01
24.4344,561.37
24.4366,580.92
24.4385,575.03
24.4403,585.47
24.4418,579.53
24.4436,577.8
24.4451,586.52
24.4469,575.04
24.4488,593.94
24.4512,585.13
24.4533,600.71
24.4555,596.43
24.4569,595.72
24.4586,572.65
24.4597,591.47
24.4608,576.44
24.4623,551.68
24.4641,566.84
24.4654,567.86
24.4669,562.08
24.4687,560.73
24.4705,573.7
24.4724,560.74
24.4744,578.88
24.4764,560.41
24.478,558.72
24.479,565.15
24.48,576.81
24.481,569.59
24.4818,594.32
24.4834,618.15
24.4851,634.18
24.4865,619.43
24.4882,627.73
24.4899,606.5
24.4909,591.86
24.4923,592.58
24.4935,573.37
24.4942,568.57
24.4953,577.86
24.4966,591.16
24.4976,594
24.4986,621.35
24.5001,601.13
24.5015,600.05
24.503,595.78
24.5044,589.05
24.5064,595.07
24.5079,598.63
24.5091,595.08
24.5101,593.3
24.5115,591.17
24.5123,579.27
24.5132,576.85
24.514,577.2
24.5148,585.9
24.5154,590.83
24.5164,594.02
24.5172,609.08
24.5182,612.51
24.5195,604.74
24.5207,604.39
24.5218,595.44
24.5233,594.73
24.5247,583.81
24.5257,592.25
24.5269,588.03
24.5282,605.83
24.5295,618.85
24.5309,604.03
24.5322,601.17
24.534,589.45
24.5361,591.2
24.5379,568.63
24.5397,583.49
24.5421,588.04
24.5441,629.09
24.5461,629.73
24.5481,672.8
24.5507,674.17
24.5528,674.85
24.5551,627.18
24.5571,604.79
24.5594,608.05
24.5612,610.95
24.5636,603.36
24.5657,644.07
24.5675,660.66
24.5696,629.12
24.5718,614.46
24.5731,619.54
24.575,599.08
24.5773,618.91
24.5793,645.4
24.5813,652.01
24.5836,692.15
24.5854,673.54
24.5869,621.47
24.5887,599.1
24.5901,611.35
24.5916,582.85
24.5934,589.51
24.5955,602.33
24.5969,606.65
24.5986,592.7
24.6006,600.18
24.6026,596.97
24.6049,595.91
24.6071,594.85
24.6099,596.97
24.6125,593.42
24.6151,579.4
24.6174,582.18
24.6202,589.2
24.6226,586.39
24.6247,590.97
24.6269,584.64
24.6288,573.88
24.6304,559.91
24.6317,574.57
24.6336,562.96
24.6354,583.26
24.6375,583.27
24.6395,586.41
24.6418,581.17
24.6438,585
24.6458,593.11
24.6479,582.22
24.6501,599.89
24.652,593.12
24.6538,595.6
24.6555,599.18
24.6573,629.87
24.659,635.05
24.6612,614.58
24.6631,619.65
24.6657,606.74
24.6675,588.91
24.67,579.47
24.6724,590.67
24.6749,593.85
24.6767,586.8
24.6795,599.21
24.6823,594.57
24.6847,602.8
24.6869,600.65
24.6895,604.59
24.6913,603.52
24.6927,602.08
24.6939,597.43
24.6957,589.64
24.6968,591.05
24.6985,591.4
24.6999,592.12
24.7017,586.49
24.7035,587.54
24.7052,583.34
24.707,579.86
24.709,580.21
24.7108,580.9
24.7126,581.94
24.7144,581.94
24.7163,589.31
24.7181,590.01
24.7201,592.49
24.7217,596.05
24.7235,588.62
24.7252,589.32
24.7272,592.15
24.7292,599.98
24.7316,583.02
24.734,592.51
24.7359,584.07
24.7375,587.23
24.7392,591.82
24.7411,605.38
24.7429,598.93
24.7448,593.95
24.747,588.65
24.7489,573.68
24.7502,569.9
24.7519,576.78
24.7535,578.17
24.7552,571.97
24.7576,564.8
24.76,568.9
24.7626,567.19
24.7658,576.8
24.7692,584.12
24.7725,596.47
24.7757,594.69
24.7785,605.08
24.7808,618.53
24.7825,613.48
24.7838,603.28
24.7854,610.87
24.7868,599.34
24.7882,583.78
24.7899,581
24.7913,592.94
24.7924,592.23
24.794,592.59
24.7952,590.47
24.7961,589.77
24.7973,574.09
24.7986,565.86
24.7996,562.47
24.8008,556.75
24.8025,557.42
24.8039,578.59
24.8056,581.01
24.8072,584.52
24.8087,589.08
24.8101,601.52
24.8116,589.08
24.8128,594.73
24.8144,596.88
24.8163,604.76
24.8177,593.68
24.819,603.68
24.8204,604.4
24.8219,606.93
24.8231,610.19
24.8249,623.05
24.8265,626.24
24.8283,639.83
24.8298,651.67
24.8312,639.19
24.8326,628.83
24.834,627.54
24.8356,611.29
24.8373,602.26
24.8396,607.67
24.8416,602.64
24.8444,603.71
24.8466,598.7
24.8492,592.66
24.8512,591.95
24.8532,606.25
24.8551,603.37
24.8572,628.21
24.8589,642.48
24.8609,639.88
24.8631,634.03
24.8651,635.97
24.8673,622.47
24.8699,628.22
24.8723,636.64
24.8747,638.59
24.8767,637.93
24.8786,634.7
24.88,624.39
24.8815,606.64
24.8826,610.27
24.8841,600.54
24.8857,594.82
24.8873,597.32
24.889,605.94
24.8908,587.07
24.8925,591.64
24.8942,594.83
24.896,585.67
24.8976,581.83
24.8996,591.3
24.9013,588.48
24.903,580.79
24.9052,581.14
24.9071,597.35
24.9088,587.09
24.9106,585.33
24.912,586.74
24.9132,589.92
24.9145,563.29
24.9156,567.7
24.9168,575.26
24.9182,578.03
24.9199,587.1
24.9212,598.79
24.9229,607.77
24.9249,602.74
24.9266,610.69
24.9282,607.43
24.93,618.1
24.9323,620
24.9344,636.71
24.9371,632.18
24.9403,630.89
24.9435,610.71
24.9458,620.65
24.9481,604.93
24.9501,598.47
24.9521,585.04
24.9542,593.85
24.9569,581.2
24.9594,585.75
24.9622,590.32
24.9642,601.7
24.9662,594.93
24.9678,592.8
24.9696,585.76
24.9712,590.69
24.9727,578.79
24.9743,574.3
24.9759,582.27
24.9779,573.61
24.9794,570.52
24.9815,588.94
24.9835,597.09
24.985,587.18
24.9866,607.5
24.9884,606.06
24.9898,603.18
24.9918,606.06
24.9945,619.44
24.9966,615.64
24.9986,606.07
25.0009,604.27
25.0024,607.15
25.0035,597.11
25.0048,585.1
25.0061,598.55
25.007,593.56
25.0083,570.22
25.0103,570.89
25.0131,575.73
25.0162,558.34
25.0196,554.66
25.0227,565.11
25.0257,565.12
25.0289,570.91
25.0323,571.28
25.0354,584.79
25.0391,593.24
25.0421,597.52
25.0445,593.6
25.0463,585.85
25.0488,582.71
25.0511,580.26
25.0534,586.56
25.0556,574.04
25.0576,586.56
25.0589,578.55
25.0596,583.08
25.0605,577.52
25.0612,592.92
25.0622,595.4
25.0634,602.54
25.0652,595.05
25.067,585.17
25.0688,580.64
25.0708,574.07
25.0726,564.16
25.0744,561.78
25.0762,561.78
25.078,558.42
25.0799,558.42
25.0818,560.78
25.0836,559.77
25.0854,573.05
25.087,575.81
25.0888,586.26
25.0906,605.47
25.0925,608.36
25.0945,621.48
25.0974,624.67
25.0999,615.78
25.1025,602.97
25.1045,604.75
25.1065,594.75
25.1078,606.93
25.1092,608.38
25.1107,606.57
25.1126,612.02
25.1146,618.33
25.1166,608.02
25.1187,614.54
25.1211,602.99
25.1231,600.83
25.1249,592.99
25.127,597.26
25.1288,592.3
25.1307,608.41
25.133,593
25.1354,600.49
25.1376,585.97
25.1396,576.92
25.1415,578.99
25.1429,577.95
25.1443,564.92
25.1455,554.8
25.1468,567.31
25.1483,545.18
25.1499,535.38
25.1511,549.81
25.1523,552.47
25.1538,547.83
25.155,541.58
25.1562,576.59
25.1581,557.17
25.16,582.5
25.1614,582.14
25.163,593.75
25.1646,576.6
25.1655,598.38
25.1671,586.36
25.1686,588.1
25.1698,593.77
25.1716,596.62
25.1735,584.95
25.1749,583.55
25.1767,588.82
25.1787,593.42
25.1804,595.19
25.182,590.94
25.1836,586.38
25.1853,590.95
25.1869,579.04
25.1882,565.99
25.1898,571.8
25.1914,580.8
25.1928,576.28
25.1943,587.1
25.1961,602.71
25.1977,602.01
25.1991,597.7
25.2002,581.5
25.201,579.41
25.2016,571.13
25.2022,567.38
25.2032,566.69
25.2046,581.16
25.2058,567.72
25.2073,581.51
25.2089,580.81
25.2101,575.27
25.2117,568.07
25.2133,576.66
25.2148,567.72
25.2161,581.17
25.2177,589.58
25.2187,588.87
25.2201,603.47
25.2213,615.29
25.2226,600.6
25.2242,607.44
25.2256,625.48
25.227,614.05
25.2286,603.84
25.2302,621.65
25.2314,619.11
25.2326,608.16
25.2338,609.26
25.2348,624.22
25.2361,600.26
25.2373,587.14
25.2389,586.09
25.2403,584
25.2416,565.03
25.2431,571.53
25.2445,557.6
25.2457,548.26
25.2475,547.61
25.2491,554.59
25.251,565.38
25.2528,579.83
25.2544,583.66
25.256,587.51
25.2577,601
25.2587,587.87
25.2603,587.87
25.2621,590.34
25.2632,594.23
25.2647,580.53
25.2665,591.76
25.2681,577.77
25.27,589.29
25.2721,580.9
25.2744,581.58
25.2764,563.38
25.2784,576.38
25.2803,571.9
25.282,569.86
25.2837,565.43
25.2853,575.01
25.2865,576.05
25.2874,572.26
25.2889,571.92
25.2902,583
25.2918,587.21
25.294,598.54
25.2963,598.54
25.2987,615.4
25.3014,617.94
25.304,616.67
25.3066,616.04
25.3094,621.11
25.3115,605.74
25.3131,606.83
25.315,612.27
25.3166,616.69
25.3186,630.74
25.3205,617.32
25.3229,617.33
25.3249,616.7
25.327,581.3
25.3287,561.07
25.3306,575.42
25.3322,560.39
25.3342,562.09
25.3361,582.71
25.3384,609.76
25.3405,596.82
25.3423,601.47
25.3441,592.56
25.3459,609.05
25.3475,587.62
25.3495,598.97
25.3517,605.43
25.3538,609.06
25.3561,598.26
25.3582,612.95
25.3603,598.27
25.3627,597.56
25.3647,596.85
25.3671,596.49
25.3693,589.05
25.3717,597.21
25.3738,602.22
25.3761,604.02
25.3785,601.51
25.3806,605.82
25.3826,600.44
25.3844,593.31
25.3862,586.96
25.3878,585.22
25.3897,577.92
25.3917,578.6
25.3939,577.57
25.3962,578.61
25.3988,585.23
25.4012,592.64
25.4038,600.11
25.4064,608.75
25.409,610.21
25.4114,602.99
25.4145,604.79
25.4176,614.92
25.4201,599.77
25.4227,601.57
25.4251,598.35
25.4274,608.41
25.4291,599.78
25.4315,604.81
25.4341,604.82
25.4365,613.68
25.4389,601.22
25.4413,596.59
25.4433,596.95
25.4453,592.68
25.4472,589.86
25.4488,583.2
25.4504,584.59
25.4518,581.12
25.4532,577.29
25.4545,578.33
25.4555,574.18
25.4568,570.41
25.4582,568.02
25.4592,568.7
25.4604,559.54
25.4617,571.1
25.4628,568.02
25.4644,572.48
25.4664,567.7
25.4684,575.93
25.4705,562.26
25.4729,564.96
25.4751,567.01
25.4771,586.73
25.4795,582.88
25.4816,582.89
25.484,590.26
25.4867,598.77
25.4893,572.5
25.4917,583.94
25.4944,587.1
25.4963,576.64
25.4977,573.54
25.4988,582.56
25.5,576.31
25.501,578.74
25.5021,578.05
25.5033,570.46
25.5045,569.1
25.5057,568.41
25.5069,559.93
25.5086,559.6
25.51,563.32
25.5118,568.42
25.5132,560.61
25.515,564.69
25.5163,566.05
25.518,558.93
25.5193,552.24
25.5211,547.59
25.5225,519.46
25.5239,509.74
25.5251,513.79
25.5263,519.15
25.5275,526.77
25.5289,554.59
25.5301,569.81
25.5313,567.08
25.5325,571.87
25.5336,572.56
25.5346,579.81
25.536,578.43
25.5376,586.46
25.5392,586.1
25.5407,586.81
25.5423,591.39
25.5438,594.93
25.5451,590.32
25.5462,553.61
25.5474,551.6
25.5485,547.63
25.5497,543.01
25.5508,540.06
25.5525,570.18
25.5537,568.82
25.5549,565.4
25.5562,562.69
25.5576,565.41
25.559,570.19
25.5604,569.17
25.5624,573.97
25.5638,576.05
25.5656,575.35
25.5671,574.66
25.5688,586.49
25.5704,579.52
25.5721,585.44
25.5737,583.7
25.5755,588.26
25.5771,583
25.5787,591.07
25.5803,595.68
25.5814,598.55
25.5826,593.92
25.5838,593.56
25.585,585.46
25.5863,581.96
25.5879,584.07
25.5894,566.13
25.5908,563.75
25.5922,565.45
25.5936,564.44
25.595,568.87
25.5965,590.04
25.5981,577.12
25.5996,575.06
25.601,579.55
25.6022,569.21
25.6035,576.77
25.6047,591.47
25.6057,589.01
25.607,586.54
25.6083,596.44
25.6096,591.47
25.611,583.4
25.6126,566.5
25.614,554.69
25.6155,559.38
25.6168,548.69
25.6185,565.14
25.6201,575.08
25.6215,567.87
25.6231,544.08
25.6246,555.71
25.6261,542.11
25.6279,565.16
25.6297,575.77
25.6314,571.31
25.6331,552.37
25.6345,564.48
25.6359,553.04
25.6376,559.41
25.6391,578.21
25.6403,568.92
25.6419,567.9
25.6433,572.69
25.6448,572.69
25.6464,576.49
25.6481,578.23
25.6501,557.74
25.6519,557.75
25.6536,533.36
25.6553,536.92
25.6571,551.07
25.6588,559.43
25.6608,554.73
25.6623,552.41
25.664,556.41
25.6656,579.97
25.6672,590.13
25.6685,600.44
25.67,607.64
25.6713,594.04
25.6729,580.68
25.6739,576.86
25.6757,547.44
25.6773,575.48
25.679,573.08
25.6807,570.33
25.6829,571.03
25.6847,591.56
25.6868,537.61
25.6888,519.96
25.6904,514.29
25.6918,515.24
25.693,494.58
25.6944,531.79
25.6957,557.46
25.6976,570.7
25.6994,561.17
25.7011,570.02
25.7029,582.11
25.705,571.73
25.7067,547.14
25.7084,563.55
25.7101,566.27
25.7115,553.13
25.7129,562.2
25.7145,560.5
25.7162,547.16
25.7179,566.28
25.7201,580.39
25.7219,573.13
25.7231,573.48
25.725,587.74
25.7271,586.33
25.7288,583.54
25.731,577.63
25.7333,597.32
25.7349,549.83
25.7368,549.83
25.7384,546.86
25.7395,538.97
25.741,546.52
25.7429,583.91
25.7444,588.11
25.7462,568.37
25.7482,594.12
25.7497,580.42
25.7515,589.52
25.7533,559.89
25.755,576.61
25.7565,576.62
25.7587,577.66
25.7602,576.62
25.7618,578.7
25.7635,577.67
25.7654,563.61
25.7669,564.64
25.7685,555.21
25.7698,555.88
25.7713,556.54
25.7725,574.57
25.7742,588.15
25.776,571.14
25.7776,579.07
25.7794,578.72
25.7812,522.59
25.7824,508.16
25.7838,527.06
25.7853,513.46
25.7866,515.65
25.7878,561.62
25.7892,552.55
25.7905,546.91
25.792,557.24
25.7932,549.56
25.7946,540.01
25.7962,540.34
25.7977,542.32
25.7993,550.57
25.8007,554.24
25.8028,556.92
25.8042,564
25.8062,555.92
25.808,554.9
25.8105,539.06
25.8123,541.34
25.8143,531.27
25.8157,536.78
25.8174,534.83
25.819,547.6
25.8208,542.99
25.8226,556.27
25.8248,551.92
25.8271,543.33
25.8294,538.74
25.8313,538.1
25.8337,530.97
25.8357,517.92
25.8372,527.76
25.8383,526.81
25.8398,527.45
25.841,527.77
25.8423,534.53
25.8439,530.98
25.8459,530.99
25.8477,534.54
25.8495,536.81
25.8514,547.31
25.8534,549.3
25.855,539.1
25.8562,534.88
25.8576,533.26
25.8589,532.3
25.8601,530.36
25.8615,541.08
25.863,542.39
25.8646,539.76
25.8661,547.33
25.8677,542.71
25.8691,548.66
25.8708,552.65
25.8722,558.68
25.8739,547.01
25.8753,560.7
25.8765,546.68
25.8778,532.95
25.879,531.02
25.8803,536.53
25.8821,527.17
25.8838,553.33
25.8852,577.46
25.887,581.29
25.8882,576.09
25.8889,585.48
25.8898,565.13
25.891,559.37
25.8916,558.69
25.8928,568.87
25.8941,568.87
25.8955,561.4
25.8967,564.11
25.898,570.94
25.8992,563.78
25.9005,565.14
25.9017,590.06
25.9032,576.45
25.9049,579.92
25.9064,583.06
25.908,578.18
25.9096,560.07
25.9111,571.98
25.9127,559.4
25.914,555.36
25.9152,555.71
25.9165,566.18
25.9177,548.05
25.9187,543.76
25.92,539.51
25.9214,543.44
25.9227,535.92
25.9242,545.74
25.9258,540.16
25.9273,557.73
25.929,553.38
25.9304,563.81
25.9322,558.07
25.9341,567.9
25.9359,557.74
25.9375,542.47
25.9393,539.85
25.9407,547.74
25.9419,551.4
25.9435,543.46
25.945,557.42
25.9468,556.41
25.9484,546.43
25.9498,544.13
25.9509,554.74
25.9526,558.44
25.9538,559.12
25.9558,559.46
25.9576,553.75
25.9592,557.1
25.961,561.48
25.9627,562.5
25.9643,572.73
25.9661,585.93
25.9684,563.19
25.97,560.82
25.9716,560.49
25.9732,570.33
25.9748,570.34
25.9763,594.41
25.978,573.78
25.9796,578.63
25.981,574.48
25.983,591.57
25.9849,552.45
25.9865,568.65
25.9882,559.81
25.9898,553.13
25.9909,537.29
25.992,569.34
25.9936,574.83
25.9952,578.64
25.997,586.32
25.9986,572.78
26.0004,578.99
26.0018,556.15
26.0033,559.18
26.0045,521.26
26.0056,524.12
26.0066,522.85
26.0078,542.22
26.0093,546.17
26.0105,569.71
26.0125,576.24
26.014,575.89
26.016,572.46
26.018,551.16
26.0199,560.87
26.0214,559.53
26.0232,556.17
26.0246,548.83
26.0255,568.7
26.0267,566.65
26.0282,583.54
26.0294,558.86
26.0304,570.74
26.0318,577.29
26.033,586.01
26.0344,569.74
26.0356,600.9
26.0374,604.85
26.0389,600.91
26.0406,574.54
26.0418,582.17
26.0431,581.13
26.0443,580.79
26.0455,564.63
26.0468,591.31
26.0481,588.83
26.0493,553.52
26.0505,551.85
26.0516,575.25
26.0528,565.66
26.0547,558.55
26.0568,598.06
26.0588,597.35
26.061,557.22
26.0627,570.1
26.0639,579.76
26.065,585
26.0662,585.69
26.0677,612.86
26.0694,618.92
26.0712,608.87
26.0729,610.69
26.0747,607.78
26.0759,625.3
26.0772,574.59
26.0782,561.62
26.0793,544.61
26.08,549.56
26.0811,537.41
26.0823,543.62
26.0832,553.89
26.0844,557.91
26.0859,556.58
26.0871,553.89
26.0884,598.1
26.09,597.75
26.0915,609.26
26.0929,610.34
26.0942,574.96
26.0956,570.48
26.0968,579.11
26.0982,581.55
26.0996,574.96
26.1013,628.53
26.1028,578.78
26.1042,570.16
26.1055,567.42
26.1067,564.35
26.1081,565.72
26.1094,595.64
26.1112,593.51
26.1126,598.13
26.1144,608.93
26.1157,604.24
26.1171,598.85
26.1183,596.35
26.1197,606.39
26.1209,583.67
26.1223,605.32
26.1237,577.4
26.1249,580.88
26.1262,569.85
26.1274,576.38
26.1287,530.99
26.1301,550.29
26.1315,530.34
26.133,514.14
26.1348,506.07
26.1366,521.4
26.1384,526.5
26.1403,567.12
26.1423,569.86
26.1437,579.87
26.1449,556.32
26.1459,568.51
26.1469,541.41
26.1475,527.15
26.1483,537.81
26.1494,555.98
26.1504,538.46
26.1512,553.97
26.1524,563.05
26.1534,553.32
26.1542,553.64
26.1551,563.4
26.1561,549.65
26.1567,546.01
26.1575,524.93
26.1581,538.14
26.1593,524.6
26.1603,543.05
26.1617,545.03
26.1629,561.72
26.1643,552.99
26.1654,544.04
26.1664,525.25
26.1676,526.53
26.1689,552.65
26.1704,546.02
26.1723,580.24
26.1741,580.59
26.1755,575.06
26.1774,556.69
26.179,575.06
26.1804,561.07
26.1822,539.48
26.184,544.72
26.1852,539.48
26.1863,536.55
26.1871,517.03
26.1879,532.67
26.189,547.7
26.1902,555.36
26.1919,538.52
26.1939,562.44
26.1957,565.49
26.1976,545.74
26.1994,558.38
26.2012,570.27
26.2029,559.74
26.2047,565.84
26.2061,553.04
26.2076,545.41
26.2088,517.06
26.2098,525.62
26.2105,538.54
26.211,521.17
26.2118,515.8
26.2124,548.39
26.2136,531.08
26.2149,525.95
26.2162,576.83
26.2174,576.83
26.219,594.71
26.2202,583.1
26.2214,570.3
26.223,566.2
26.2248,541.82
26.2264,531.73
26.2278,552.73
26.2298,579.27
26.2317,537.91
26.2333,563.49
26.2354,522.78
26.2377,536.93
26.241,485.54
26.2444,525.03
26.2479,500.04
26.2511,542.17
26.2542,534.35
26.2561,593.69
26.2575,582.1
26.2591,637.15
26.2605,614.73
26.2624,643.69
26.2639,609.11
26.2655,580.7
26.2668,577.58
26.2682,577.94
26.2696,564.55
26.2708,580.01
26.2724,581.41
26.2736,576.21
26.275,578.63
26.2762,563.55
26.2776,547.8
26.2788,578.29
26.2803,566.95
26.282,562.2
26.2836,572.42
26.2851,556.14
26.2868,552.8
26.2883,544.85
26.2901,552.14
26.2916,557.49
26.2933,547.82
26.2946,545.51
26.2962,568.68
26.2974,552.47
26.2989,549.14
26.3002,570.73
26.302,570.74
26.3036,575.21
26.3054,590.21
26.3069,590.92
26.3083,585.3
26.3097,578.33
26.3111,563.24
26.3125,553.5
26.3139,540.93
26.3153,522.87
26.3165,537.35
26.3182,541.26
26.3199,537.67
26.3215,555.51
26.3233,552.84
26.3251,548.52
26.3269,541.28
26.3288,538.34
26.3306,535.09
26.3324,567.35
26.3342,573.52
26.336,570.77
26.3374,580.79
26.3392,566.68
26.3412,534.78
26.343,521.63
26.3448,521.32
26.3464,510.32
26.3479,501.06
26.3495,524.5
26.351,540.32
26.3524,539.67
26.3541,553.87
